  201   101
-1.5097e+01 -1.0827e-03 -5.3669e-02
-2.5660e+01 1.3818e-02 -4.3129e-02
-3.6661e+01 8.1088e-04 -2.5002e-02
-3.8161e+01 4.8990e-03 5.4038e-03
-3.3959e+01 9.2387e-03 -1.0327e-02
-4.3325e+01 2.0024e-03 -5.6613e-02
-6.2266e+01 -2.0567e-02 -9.4555e-02
-9.0602e+01 -2.6335e-02 -9.7854e-02
-1.1119e+02 -9.2379e-02 -1.0448e-01
-1.4284e+02 -1.1021e-01 -1.4520e-01
-1.8379e+02 -5.2228e-02 -1.5511e-01
-2.2040e+02 -2.3917e-02 -1.1251e-01
-2.4004e+02 -2.5446e-02 -1.1031e-01
-2.7556e+02 -4.4878e-03 -1.4916e-01
-3.1463e+02 3.2607e-03 -1.5117e-01
-3.5114e+02 -2.0340e-02 -1.3489e-01
-3.8207e+02 -2.7676e-02 -1.3391e-01
-4.1809e+02 -2.9246e-02 -1.3204e-01
-4.4809e+02 -2.6585e-02 -1.1976e-01
-4.7797e+02 -1.8035e-02 -1.1426e-01
-5.0522e+02 -4.6887e-04 -6.4073e-02
-5.1001e+02 1.3520e-02 -3.0790e-02
-5.2062e+02 -1.1260e-02 -5.2346e-02
-5.3618e+02 -3.7775e-02 -2.2612e-02
-5.3192e+02 -4.9125e-02 1.0110e-02
-5.3112e+02 -1.7329e-02 9.4845e-04
-5.3145e+02 -2.7802e-03 -3.3626e-03
-5.3281e+02 -2.5428e-02 -6.7239e-03
-5.3481e+02 -4.3179e-02 -1.0675e-02
-5.3814e+02 -3.5286e-02 1.3651e-02
-5.2798e+02 -4.8361e-02 1.6667e-02
-5.2981e+02 -3.7506e-02 2.1383e-02
-5.1729e+02 -3.8850e-02 5.5632e-02
-5.0199e+02 -2.1842e-02 5.5437e-02
-4.8957e+02 4.8536e-03 7.7365e-02
-4.6331e+02 2.4248e-02 7.0811e-02
-4.5417e+02 2.6864e-02 1.1113e-02
-4.5775e+02 2.8527e-02 -1.0854e-02
-4.5960e+02 2.8605e-02 -3.3747e-03
-4.5944e+02 2.0407e-02 1.0733e-02
-4.5423e+02 2.8213e-02 9.2573e-03
-4.5481e+02 5.8383e-02 3.7248e-02
-4.3561e+02 4.0247e-02 6.2347e-02
-4.2364e+02 1.9305e-02 4.6179e-02
-4.1252e+02 -9.9848e-03 5.0355e-02
-3.9846e+02 -2.3109e-02 6.9271e-02
-3.7788e+02 -2.7792e-02 7.7989e-02
-3.5947e+02 -4.7729e-02 5.1857e-02
-3.5195e+02 -6.8312e-02 3.5888e-02
-3.4152e+02 -7.4922e-02 4.8728e-02
-3.2759e+02 -6.0773e-02 6.1417e-02
-3.1081e+02 -4.2622e-02 7.2503e-02
-2.9134e+02 -4.4240e-02 4.7553e-02
-2.8704e+02 -4.8424e-02 1.9384e-02
-2.8164e+02 -3.4244e-02 2.8515e-03
-2.8561e+02 -4.9999e-02 -6.1613e-03
-2.8473e+02 -4.0150e-02 8.9986e-03
-2.8111e+02 -2.3372e-02 1.8666e-02
-2.7539e+02 -1.6470e-02 2.5352e-02
-2.6844e+02 -6.3885e-02 2.7151e-02
-2.6182e+02 0.0000e+00 0.0000e+00
2.3066e+02 0.0000e+00 0.0000e+00
2.3123e+02 2.4681e-02 1.8995e-02
2.4016e+02 2.4910e-02 1.4266e-02
2.3836e+02 3.6052e-02 -3.3221e-02
2.2355e+02 9.8857e-03 -7.7210e-02
1.9976e+02 1.2364e-02 -9.6815e-02
1.7514e+02 8.9529e-03 -9.5594e-02
1.5196e+02 6.9913e-03 -7.9991e-02
1.3514e+02 7.2921e-03 -4.3064e-02
1.3043e+02 7.2728e-03 -3.2905e-02
1.1869e+02 5.1205e-03 -6.7227e-02
9.6812e+01 8.3640e-03 -3.1988e-02
1.0270e+02 2.6445e-03 3.7723e-02
1.1567e+02 -3.6467e-03 2.5617e-02
1.1550e+02 -1.0736e-02 -3.2721e-02
9.9314e+01 -3.3736e-02 -5.9807e-02
8.5600e+01 -4.1833e-02 -6.4963e-02
6.6832e+01 -4.7398e-02 -4.2033e-02
6.4584e+01 -3.5471e-02 -2.1936e-02
5.5864e+01 -7.5272e-02 -1.5343e-02
5.6912e+01 -8.0762e-02 2.6152e-02
6.8940e+01 -6.8038e-02 3.2343e-02
7.3084e+01 -4.8217e-02 1.6659e-02
7.7270e+01 -2.5761e-02 -1.5957e-02
6.5106e+01 -1.1054e-02 -3.7349e-02
5.8595e+01 1.6756e-02 -2.3416e-02
5.3398e+01 8.0368e-03 -2.2750e-02
4.7220e+01 1.4994e-02 -3.0557e-02
3.8119e+01 -2.1007e-02 -2.4533e-02
3.4954e+01 1.6571e-04 -1.3086e-02
3.1576e+01 -3.1993e-03 -1.9532e-02
2.5188e+01 -9.1113e-03 4.6815e-03
3.3917e+01 1.0718e-02 3.0460e-02
4.0418e+01 2.0144e-02 1.6776e-02
4.2305e+01 3.7828e-02 6.0855e-03
4.3461e+01 3.0778e-02 -1.4418e-03
4.1584e+01 3.8338e-02 -6.3237e-03
4.0299e+01 2.2368e-02 -3.9490e-02
2.1839e+01 6.4241e-04 -6.8420e-02
6.0887e+00 7.9409e-03 -7.4165e-02
-1.5243e+01 5.5980e-03 -6.2821e-02
-2.5322e+01 -2.4286e-03 -5.1178e-02
-4.0833e+01 6.0530e-03 -3.2342e-02
-4.1493e+01 1.6905e-03 1.6092e-03
-4.0028e+01 -3.4612e-02 -1.9540e-02
-5.1263e+01 -3.4964e-02 -6.4781e-02
-7.2418e+01 -4.4581e-02 -8.7269e-02
-9.4898e+01 -4.7844e-02 -1.2714e-01
-1.3599e+02 -8.0080e-02 -1.5198e-01
-1.7089e+02 -8.0886e-02 -1.2407e-01
-1.9802e+02 -5.7694e-02 -1.1183e-01
-2.2681e+02 -4.4961e-02 -1.0619e-01
-2.5112e+02 -6.0596e-02 -1.0685e-01
-2.8023e+02 -5.1647e-02 -1.3297e-01
-3.1760e+02 -3.9570e-02 -1.5004e-01
-3.5525e+02 -2.6468e-02 -1.4912e-01
-3.9216e+02 -3.1715e-02 -1.4181e-01
-4.2616e+02 -1.9329e-02 -1.2945e-01
-4.5689e+02 -3.0359e-03 -1.1373e-01
-4.8302e+02 1.7212e-02 -8.9020e-02
-5.0140e+02 2.8928e-02 -5.4104e-02
-5.1008e+02 4.1930e-03 -5.5035e-02
-5.2892e+02 -5.0084e-03 -7.0531e-02
-5.4534e+02 -2.8160e-02 -3.1893e-02
-5.4486e+02 -2.7531e-02 2.0672e-02
-5.3501e+02 -2.5374e-02 2.1257e-02
-5.3423e+02 -3.2959e-02 -1.2882e-02
-5.4145e+02 -4.6670e-02 -1.8079e-02
-5.4327e+02 -4.3144e-02 -5.3676e-03
-5.4413e+02 -1.5978e-02 -2.2125e-03
-5.4438e+02 -3.7298e-02 1.3291e-02
-5.3749e+02 -1.0858e-02 3.8477e-02
-5.2514e+02 -3.6565e-03 6.6067e-02
-5.0445e+02 9.7032e-03 7.4469e-02
-4.8791e+02 1.1308e-02 8.4424e-02
-4.6224e+02 -1.6441e-02 7.4711e-02
-4.5055e+02 -7.9397e-03 2.2250e-02
-4.5111e+02 1.2027e-02 -8.3159e-03
-4.5471e+02 1.5410e-02 -1.4796e-02
-4.5851e+02 2.6307e-02 1.8569e-02
-4.4542e+02 5.1504e-02 5.6155e-02
-4.3044e+02 7.5452e-02 4.1076e-02
-4.2489e+02 4.0775e-02 2.0171e-02
-4.2035e+02 5.7142e-03 1.3292e-02
-4.1824e+02 -1.0559e-02 2.4788e-02
-4.0796e+02 -2.7846e-02 6.0584e-02
-3.8795e+02 -3.6806e-02 6.5108e-02
-3.7540e+02 -6.9312e-02 3.2787e-02
-3.7155e+02 -7.3050e-02 2.9013e-02
-3.6090e+02 -5.9730e-02 6.2583e-02
-3.4026e+02 -4.4267e-02 8.6527e-02
-3.1763e+02 -3.6666e-02 7.7364e-02
-3.0158e+02 -3.8690e-02 4.6161e-02
-2.9455e+02 -3.1768e-02 1.9777e-02
-2.9169e+02 -3.8240e-02 -5.1568e-03
-2.9713e+02 -2.7328e-02 9.3990e-03
-2.8699e+02 -2.8724e-02 2.5373e-02
-2.8444e+02 -4.6310e-02 1.0940e-02
-2.8152e+02 -5.5668e-02 -6.9594e-03
-2.8792e+02 -7.4938e-02 1.6612e-02
-2.7322e+02 0.0000e+00 0.0000e+00
2.3458e+02 0.0000e+00 0.0000e+00
2.3614e+02 2.5791e-02 1.5908e-02
2.4254e+02 -7.2146e-03 5.9750e-03
2.3912e+02 -3.8170e-02 -4.1263e-02
2.2191e+02 -2.0036e-02 -8.5192e-02
1.9653e+02 -2.7408e-03 -9.6288e-02
1.7376e+02 1.1026e-02 -8.2633e-02
1.5521e+02 1.6644e-02 -6.7720e-02
1.3990e+02 1.5738e-02 -4.0957e-02
1.3473e+02 1.3181e-02 -3.7051e-02
1.2138e+02 2.4827e-02 -4.7566e-02
1.1095e+02 2.9209e-02 -3.0909e-02
1.0592e+02 2.9848e-02 6.4575e-04
1.1127e+02 -2.4047e-03 3.8725e-03
1.0786e+02 -1.9685e-02 -4.3097e-02
8.9725e+01 -2.5010e-02 -6.3187e-02
7.6264e+01 -4.0501e-02 -6.7422e-02
5.6014e+01 -3.9703e-02 -4.7562e-02
5.2483e+01 -5.1585e-02 -3.3042e-02
3.9493e+01 -3.2038e-02 -2.0513e-02
4.2227e+01 -3.1371e-02 3.3314e-02
5.6150e+01 -2.5655e-02 5.2646e-02
6.8549e+01 -2.9691e-02 2.9408e-02
7.0854e+01 -2.9321e-02 2.4314e-03
6.9765e+01 -3.5753e-03 -8.6424e-03
6.6533e+01 1.5355e-02 -2.2663e-02
5.8434e+01 2.8859e-02 -3.4473e-02
4.9296e+01 2.4920e-02 -5.4351e-02
3.1258e+01 7.5031e-03 -2.7243e-02
3.5675e+01 -1.0072e-02 -1.5727e-02
2.3395e+01 -2.2227e-02 -2.1389e-02
2.4981e+01 -1.9225e-02 2.1877e-02
3.4333e+01 -1.2288e-02 2.6241e-02
3.8101e+01 -7.1170e-03 3.7332e-02
5.2999e+01 8.9703e-03 1.8484e-02
4.7343e+01 9.8204e-03 -1.1564e-02
4.7217e+01 -3.0262e-03 -1.9530e-02
3.7578e+01 -2.7091e-02 -5.1545e-02
2.1445e+01 -3.4009e-02 -6.4867e-02
5.1445e+00 -3.1081e-02 -6.7486e-02
-1.2298e+01 7.6951e-03 -6.4038e-02
-2.6874e+01 1.3961e-02 -4.2674e-02
-3.3635e+01 4.1411e-02 -2.0883e-02
-3.7316e+01 3.8258e-02 -3.5261e-02
-5.1265e+01 -1.4671e-02 -4.6981e-02
-6.0807e+01 -3.7890e-02 -6.6581e-02
-8.4556e+01 -4.1043e-02 -1.0743e-01
-1.1452e+02 -4.7594e-02 -1.3335e-01
-1.5123e+02 -4.1201e-02 -1.3752e-01
-1.8329e+02 -4.5973e-02 -1.2281e-01
-2.1264e+02 -3.4875e-02 -1.1919e-01
-2.4288e+02 -2.8501e-02 -1.1541e-01
-2.7034e+02 -6.4372e-02 -1.1700e-01
-3.0138e+02 -9.3568e-02 -1.2814e-01
-3.3441e+02 -7.0493e-02 -1.2599e-01
-3.6437e+02 -5.0065e-02 -1.2704e-01
-3.9793e+02 -1.5626e-02 -1.2677e-01
-4.2776e+02 2.2238e-02 -1.0336e-01
-4.4961e+02 2.6924e-02 -8.3217e-02
-4.6936e+02 3.0533e-02 -8.2296e-02
-4.9076e+02 2.7109e-02 -7.7092e-02
-5.0791e+02 1.9030e-02 -6.4726e-02
-5.2312e+02 3.4621e-02 -8.4700e-02
-5.5026e+02 1.2473e-02 -4.5134e-02
-5.4569e+02 -6.3373e-03 1.2896e-02
-5.4381e+02 -1.9809e-02 -4.4793e-03
-5.4793e+02 -3.1062e-02 -2.4658e-02
-5.5614e+02 -1.8164e-02 -1.6909e-02
-5.5638e+02 -4.7831e-03 2.0016e-02
-5.4613e+02 2.5312e-02 1.9497e-02
-5.4663e+02 -3.4584e-03 2.1786e-02
-5.3524e+02 2.2393e-02 5.5024e-02
-5.1912e+02 4.6354e-02 7.6194e-02
-4.9714e+02 5.3346e-02 7.0402e-02
-4.8392e+02 3.1296e-02 5.1221e-02
-4.7153e+02 -1.5113e-02 5.1563e-02
-4.5814e+02 -1.5570e-02 3.9581e-02
-4.5174e+02 -5.7964e-03 1.2496e-02
-4.5189e+02 1.9921e-03 1.0905e-02
-4.4629e+02 3.4776e-02 4.6827e-02
-4.2848e+02 3.7536e-02 5.8402e-02
-4.1709e+02 3.2651e-02 2.6519e-02
-4.1522e+02 2.8555e-02 -7.3904e-03
-4.2078e+02 6.5503e-03 -5.1554e-03
-4.1780e+02 4.9554e-03 1.6796e-02
-4.1238e+02 -1.2258e-02 4.3024e-02
-3.9628e+02 -3.3834e-02 3.6523e-02
-3.9412e+02 -5.7878e-02 1.5613e-02
-3.8848e+02 -5.2173e-02 4.5470e-02
-3.7139e+02 -2.9755e-02 7.7511e-02
-3.4972e+02 -1.7086e-02 8.4481e-02
-3.2915e+02 -1.7969e-02 7.8080e-02
-3.1068e+02 -3.4472e-02 5.2450e-02
-3.0292e+02 -3.8462e-02 1.9833e-02
-3.0076e+02 -2.4929e-02 7.2920e-03
-2.9928e+02 -5.0462e-03 3.3554e-03
-2.9909e+02 -4.0143e-02 -9.9838e-03
-3.0427e+02 -5.1213e-02 -8.2780e-03
-3.0323e+02 -6.7989e-02 -3.2755e-03
-3.0591e+02 -5.0240e-02 2.3520e-02
-2.9147e+02 0.0000e+00 0.0000e+00
2.3812e+02 0.0000e+00 0.0000e+00
2.4412e+02 6.4024e-03 -3.1343e-03
2.3655e+02 -9.7081e-03 -4.9694e-02
2.1927e+02 -1.6112e-02 -4.6042e-02
2.1353e+02 -1.7711e-04 -4.1781e-02
1.9838e+02 1.8501e-02 -6.5753e-02
1.8065e+02 9.7688e-03 -7.6209e-02
1.6028e+02 4.8004e-03 -7.5279e-02
1.4301e+02 -1.3320e-03 -4.6527e-02
1.3702e+02 6.4655e-03 -2.3816e-02
1.3110e+02 3.0222e-02 -5.1200e-02
1.1142e+02 4.1147e-02 -2.6968e-02
1.1762e+02 5.3994e-02 6.1101e-03
1.1447e+02 3.0405e-02 -2.3916e-02
1.0566e+02 -3.0083e-03 -5.5327e-02
8.6808e+01 -1.7742e-02 -8.0622e-02
6.5350e+01 -3.6079e-02 -7.9656e-02
4.6980e+01 -2.3517e-02 -5.3117e-02
3.8791e+01 -9.9981e-03 -1.4270e-02
3.9845e+01 1.9488e-02 4.8704e-03
4.1227e+01 8.0794e-03 3.2535e-02
5.6112e+01 -2.3413e-03 3.4023e-02
5.8238e+01 -1.9656e-02 1.2993e-02
6.2609e+01 -3.1525e-02 1.0159e-02
6.3318e+01 -2.2187e-02 7.3271e-03
6.6273e+01 -8.9686e-03 9.0183e-03
6.7827e+01 1.9201e-02 -1.3185e-02
5.9680e+01 3.1775e-02 -5.1913e-02
4.1871e+01 3.6127e-02 -5.9525e-02
2.9918e+01 -1.1917e-02 -4.2816e-02
2.0463e+01 -8.3146e-03 -2.8685e-02
1.5575e+01 -1.7961e-02 1.4620e-02
2.7773e+01 -2.5440e-02 4.2568e-02
3.6859e+01 -2.9804e-02 3.8035e-02
4.6790e+01 -4.7075e-02 2.3023e-02
4.8371e+01 -4.2382e-02 -1.3438e-02
4.0071e+01 -4.1153e-02 -4.3235e-02
2.6753e+01 -4.8608e-02 -7.0473e-02
4.8343e+00 -4.9166e-02 -7.2410e-02
-9.4518e+00 -3.5059e-02 -3.2460e-02
-1.1396e+01 6.6889e-03 -1.7779e-02
-1.8341e+01 2.4232e-02 -1.7462e-02
-2.0127e+01 1.8769e-02 -8.0452e-03
-2.2364e+01 9.0519e-03 -5.4473e-02
-4.7364e+01 1.1448e-02 -9.5689e-02
-7.0208e+01 -2.4249e-02 -9.1152e-02
-9.2940e+01 -3.5064e-02 -9.6973e-02
-1.1869e+02 -3.3276e-02 -1.2729e-01
-1.5659e+02 -1.6997e-02 -1.5036e-01
-1.9387e+02 -2.7397e-02 -1.1775e-01
-2.1546e+02 -8.4574e-03 -9.4362e-02
-2.4106e+02 1.0028e-03 -1.3569e-01
-2.8330e+02 -3.3870e-02 -1.7192e-01
-3.2702e+02 -6.0328e-02 -1.3909e-01
-3.5285e+02 -5.5005e-02 -1.0654e-01
-3.8028e+02 -3.6055e-02 -9.4253e-02
-3.9998e+02 6.4370e-03 -6.9510e-02
-4.1504e+02 2.6388e-02 -8.6900e-02
-4.4343e+02 -1.6233e-03 -1.0544e-01
-4.6776e+02 7.2429e-03 -8.8835e-02
-4.8784e+02 2.8896e-03 -6.5607e-02
-5.0056e+02 2.5718e-02 -4.7523e-02
-5.1161e+02 2.8757e-02 -7.7088e-02
-5.3910e+02 4.3366e-02 -7.2851e-02
-5.4803e+02 5.9568e-03 -1.1611e-02
-5.4491e+02 7.5084e-03 -3.4677e-03
-5.4976e+02 1.1908e-02 -1.1237e-02
-5.5053e+02 1.9797e-02 8.2008e-03
-5.4566e+02 4.7311e-02 3.8108e-02
-5.3147e+02 2.9277e-02 -8.8786e-04
-5.4611e+02 5.0907e-02 1.0372e-02
-5.2629e+02 5.9787e-02 8.8290e-02
-5.0196e+02 7.4733e-02 9.7020e-02
-4.7778e+02 6.7840e-02 5.9411e-02
-4.7226e+02 5.8519e-02 1.5965e-02
-4.6980e+02 2.4889e-02 2.7844e-02
-4.5834e+02 -7.6824e-03 3.1566e-02
-4.5401e+02 -4.9648e-03 9.2466e-03
-4.5371e+02 5.6539e-04 2.5777e-02
-4.4112e+02 1.3215e-02 5.4113e-02
-4.2666e+02 1.1317e-02 5.4030e-02
-4.1411e+02 1.0054e-02 3.2095e-02
-4.1061e+02 5.9940e-03 -5.9302e-03
-4.1707e+02 4.5213e-03 -1.0308e-02
-4.1576e+02 1.2234e-02 5.9799e-03
-4.1408e+02 5.5906e-03 2.1795e-02
-4.0487e+02 -1.2837e-02 1.9488e-02
-4.0434e+02 -2.0946e-03 1.4449e-02
-3.9764e+02 1.3987e-02 5.7136e-02
-3.7577e+02 1.7360e-02 9.7670e-02
-3.4881e+02 8.4756e-03 9.8313e-02
-3.2662e+02 9.9207e-03 5.9979e-02
-3.1882e+02 -1.7856e-02 2.5668e-02
-3.1378e+02 -3.0198e-02 2.9320e-02
-3.0416e+02 -2.2139e-02 2.8259e-02
-2.9965e+02 -2.3443e-02 -5.8152e-03
-3.0706e+02 -2.7103e-02 -2.0794e-02
-3.1005e+02 -2.6064e-02 -1.6906e-02
-3.1552e+02 -4.2736e-02 -5.9861e-03
-3.1304e+02 -2.1370e-02 2.6573e-02
-3.0223e+02 0.0000e+00 0.0000e+00
2.4079e+02 0.0000e+00 0.0000e+00
2.3934e+02 -2.2933e-02 -6.2132e-03
2.3768e+02 -1.0280e-02 -1.6539e-02
2.3107e+02 1.7151e-02 -3.1732e-02
2.2182e+02 2.2357e-02 -5.0578e-02
2.0578e+02 1.4699e-02 -8.6342e-02
1.7865e+02 8.3890e-04 -9.6334e-02
1.5761e+02 1.0226e-02 -7.8821e-02
1.3924e+02 1.6032e-02 -3.9292e-02
1.3797e+02 2.3123e-02 -5.4974e-03
1.3649e+02 1.5417e-02 -1.2884e-02
1.3152e+02 3.6703e-02 -7.1360e-03
1.3292e+02 4.3302e-02 -1.0097e-02
1.2648e+02 2.5796e-02 -5.3130e-02
1.0635e+02 6.2917e-03 -9.1244e-02
8.0854e+01 -1.9408e-02 -9.6258e-02
5.8225e+01 -1.6306e-02 -7.3196e-02
4.4256e+01 4.8112e-03 -2.1482e-02
4.7484e+01 4.4076e-02 9.9632e-03
4.9237e+01 3.9966e-02 -2.4353e-03
4.6266e+01 3.6332e-02 1.1485e-02
5.4979e+01 7.9049e-03 2.4910e-02
5.8721e+01 1.4520e-02 2.2415e-04
5.5092e+01 3.4128e-03 -9.9775e-05
5.8672e+01 1.2364e-02 1.3914e-02
6.2049e+01 5.4549e-03 1.8725e-02
6.8034e+01 -5.5986e-03 6.2711e-03
6.5184e+01 1.7980e-02 -3.7425e-02
4.9322e+01 8.9584e-03 -7.0936e-02
2.9716e+01 -2.9818e-03 -6.0169e-02
1.9238e+01 -2.0563e-02 -2.7432e-02
1.6000e+01 -2.2456e-02 4.7515e-03
2.1613e+01 -3.8793e-02 1.4398e-02
2.3199e+01 -4.3946e-02 1.5697e-02
2.9462e+01 -7.3483e-02 5.9063e-03
2.6152e+01 -7.6726e-02 -5.6412e-03
2.6641e+01 -4.2336e-02 -2.5756e-02
1.3274e+01 -3.9522e-02 -5.9559e-02
-3.1381e+00 -1.7377e-02 -5.1318e-02
-1.2385e+01 -1.2042e-02 -1.1630e-02
-8.9532e+00 -2.6692e-03 -4.7474e-03
-1.4759e+01 5.2088e-03 -3.0594e-02
-2.4250e+01 -2.4717e-02 -3.6063e-02
-3.2790e+01 -5.5826e-02 -4.2583e-02
-4.5542e+01 -3.9647e-02 -8.0282e-02
-7.2931e+01 -3.5887e-02 -1.1309e-01
-1.0209e+02 -3.6532e-02 -1.1646e-01
-1.3116e+02 -5.6928e-02 -1.1529e-01
-1.5973e+02 -3.6530e-02 -1.3165e-01
-1.9699e+02 -2.1925e-02 -1.1427e-01
-2.1687e+02 -3.7478e-02 -9.0785e-02
-2.4238e+02 -4.2370e-02 -1.4082e-01
-2.8728e+02 -4.7556e-02 -1.7833e-01
-3.3154e+02 -2.8879e-02 -1.4927e-01
-3.6191e+02 -2.3287e-02 -1.0172e-01
-3.8240e+02 -2.3529e-03 -6.5597e-02
-3.9471e+02 -8.2075e-03 -6.4323e-02
-4.1456e+02 -2.9407e-02 -1.1142e-01
-4.5042e+02 -1.7070e-02 -1.0236e-01
-4.6574e+02 -4.1327e-03 -7.7783e-02
-4.8931e+02 4.5857e-03 -5.8617e-02
-4.9505e+02 -1.0574e-03 -3.8858e-02
-5.0874e+02 -2.0230e-03 -6.7052e-02
-5.2858e+02 2.2093e-02 -6.7934e-02
-5.4271e+02 2.6094e-02 -2.2961e-02
-5.4006e+02 3.0048e-02 1.4719e-03
-5.4197e+02 4.6959e-02 -1.2370e-02
-5.4624e+02 4.2035e-02 1.8494e-02
-5.3273e+02 4.6422e-02 2.9497e-02
-5.3149e+02 3.8088e-02 2.3092e-02
-5.2118e+02 9.7442e-02 5.2296e-02
-5.0535e+02 1.0526e-01 7.8851e-02
-4.8175e+02 9.3371e-02 8.4247e-02
-4.6322e+02 6.3484e-02 5.4188e-02
-4.5466e+02 6.4045e-02 8.2702e-03
-4.5909e+02 5.0021e-02 -1.4638e-02
-4.6198e+02 1.1647e-02 9.7274e-03
-4.5422e+02 -6.3043e-03 2.0744e-02
-4.5161e+02 2.3668e-02 2.9085e-02
-4.3968e+02 1.1677e-02 5.7578e-02
-4.2282e+02 6.4109e-03 5.5241e-02
-4.1206e+02 2.7056e-03 2.1196e-02
-4.1222e+02 3.9528e-03 -1.2923e-02
-4.1852e+02 1.2704e-02 1.0845e-03
-4.1168e+02 4.4590e-03 1.7865e-02
-4.0959e+02 1.8200e-02 1.7954e-02
-4.0270e+02 2.1730e-02 2.8838e-02
-3.9517e+02 3.8269e-02 4.2436e-02
-3.8148e+02 6.4417e-02 6.4925e-02
-3.6271e+02 6.5814e-02 7.1999e-02
-3.4548e+02 4.5885e-02 7.7042e-02
-3.2419e+02 1.7504e-02 5.1749e-02
-3.1961e+02 8.3926e-03 1.2331e-02
-3.1802e+02 -5.2211e-03 1.5551e-02
-3.1183e+02 -1.7839e-02 1.4048e-02
-3.1100e+02 -2.6194e-02 -1.6093e-03
-3.1264e+02 -1.5832e-02 -1.2605e-02
-3.1730e+02 -8.4909e-03 -2.3910e-02
-3.2459e+02 1.2606e-02 1.4190e-03
-3.1659e+02 3.1049e-02 4.9945e-02
-2.9962e+02 0.0000e+00 0.0000e+00
2.3798e+02 0.0000e+00 0.0000e+00
2.3266e+02 -5.1127e-03 -1.3146e-02
2.3141e+02 -8.2698e-03 -9.6107e-03
2.2785e+02 -1.8741e-02 -1.3405e-02
2.2471e+02 -1.6247e-02 -4.4232e-02
2.0573e+02 -9.6748e-03 -8.7271e-02
1.8107e+02 2.1873e-03 -8.0682e-02
1.6539e+02 1.4797e-02 -6.0086e-02
1.5103e+02 3.6518e-02 -3.3630e-02
1.4858e+02 3.1244e-02 -2.4431e-02
1.3881e+02 1.5872e-02 -3.7620e-02
1.2977e+02 5.8879e-03 9.1752e-04
1.3927e+02 -2.5739e-03 -4.7969e-03
1.2737e+02 -1.7017e-02 -6.0926e-02
1.0881e+02 -1.1472e-02 -1.0053e-01
7.7104e+01 -1.7126e-02 -1.0322e-01
5.7197e+01 3.0816e-05 -5.5437e-02
4.9386e+01 3.2442e-02 7.2653e-03
6.0829e+01 1.1821e-02 2.0885e-02
5.9828e+01 1.6026e-02 -2.8740e-03
5.9392e+01 3.5500e-02 4.7353e-04
6.0065e+01 2.3938e-02 1.2212e-02
6.5498e+01 1.8115e-02 8.5010e-03
6.4315e+01 2.4540e-02 8.0033e-03
6.9500e+01 5.0550e-02 9.3691e-03
6.9000e+01 5.9062e-02 -8.9441e-03
6.5028e+01 2.0609e-02 -6.6005e-04
6.8670e+01 9.4405e-03 -3.7356e-02
4.6350e+01 -1.3967e-02 -8.0486e-02
2.8427e+01 -1.2651e-02 -7.2338e-02
1.0181e+01 -2.2195e-02 -4.8159e-02
4.3472e+00 -2.9178e-02 -3.6102e-03
8.3759e+00 -3.4397e-02 2.1078e-02
1.4886e+01 -5.1234e-02 3.3457e-03
1.0049e+01 -8.3630e-02 -9.7573e-03
1.0008e+01 -8.0028e-02 1.7709e-02
1.8903e+01 -5.8828e-02 -6.0310e-03
6.9921e+00 -4.9190e-02 -4.5514e-02
-3.8541e+00 -2.4490e-02 -4.4930e-02
-1.5473e+01 -2.2214e-02 -1.7752e-02
-1.2730e+01 -3.6384e-02 -5.2765e-04
-1.5737e+01 -4.4655e-02 -3.9510e-02
-3.2485e+01 -4.1019e-02 -6.9080e-02
-5.0277e+01 -6.7150e-02 -6.9403e-02
-6.7187e+01 -8.6554e-02 -7.5750e-02
-8.8151e+01 -7.6290e-02 -8.8038e-02
-1.1121e+02 -5.7281e-02 -1.1801e-01
-1.4716e+02 -5.7674e-02 -1.2729e-01
-1.7485e+02 -4.2309e-02 -1.1536e-01
-2.0484e+02 -1.9355e-02 -1.1869e-01
-2.3420e+02 -4.4569e-02 -1.1481e-01
-2.6224e+02 -7.6073e-02 -1.4577e-01
-3.0708e+02 -6.3107e-02 -1.5843e-01
-3.4146e+02 -4.0739e-02 -1.1482e-01
-3.6449e+02 -1.6974e-02 -8.0011e-02
-3.8146e+02 -1.3558e-02 -7.9173e-02
-4.0408e+02 -3.8001e-02 -9.6563e-02
-4.2974e+02 -5.4024e-02 -9.5763e-02
-4.5196e+02 -2.7316e-02 -8.0162e-02
-4.6982e+02 -1.0863e-02 -6.7179e-02
-4.8555e+02 8.3224e-03 -6.2532e-02
-5.0109e+02 -4.0733e-03 -5.4132e-02
-5.1262e+02 -1.1571e-03 -5.3938e-02
-5.2806e+02 1.1918e-02 -4.4734e-02
-5.3498e+02 2.0569e-02 -3.6556e-03
-5.2989e+02 2.6571e-02 1.7398e-02
-5.2629e+02 3.9525e-02 7.5029e-04
-5.2951e+02 4.7732e-02 7.6631e-03
-5.2245e+02 4.6436e-02 3.4160e-02
-5.1243e+02 7.7477e-02 5.0132e-02
-4.9739e+02 8.0652e-02 7.7541e-02
-4.7366e+02 7.6194e-02 8.4219e-02
-4.5528e+02 6.7165e-02 5.5248e-02
-4.4604e+02 3.5304e-02 3.0085e-02
-4.4024e+02 3.6479e-02 2.5012e-03
-4.4479e+02 4.3925e-02 -2.4554e-02
-4.5251e+02 5.0105e-02 -2.4758e-02
